date,open,high,low,close,tick_volume
2026-03-13 08:09:00,5106.3,5106.45,5105.2,5105.82,
2026-03-13 08:10:00,5105.82,5106.48,5105.32,5105.9,
2026-03-13 08:11:00,5105.89,5108.03,5105.73,5107.33,
2026-03-13 08:12:00,5107.33,5108.55,5106.67,5108.5,
2026-03-13 08:13:00,5108.5,5108.76,5108.01,5108.46,
2026-03-13 08:14:00,5108.46,5109.45,5107.91,5109.12,
2026-03-13 08:15:00,5109.12,5110.21,5109.0,5109.71,
2026-03-13 08:16:00,5109.7,5109.98,5108.51,5108.51,
2026-03-13 08:17:00,5108.57,5109.2,5108.16,5108.57,
2026-03-13 08:18:00,5108.57,5109.78,5108.42,5109.14,
2026-03-13 08:19:00,5109.15,5109.68,5108.74,5108.92,
2026-03-13 08:20:00,5108.91,5109.07,5107.35,5107.76,
2026-03-13 08:21:00,5107.76,5108.98,5107.5,5108.81,
2026-03-13 08:22:00,5108.81,5109.82,5108.81,5109.41,
2026-03-13 08:23:00,5109.41,5109.74,5108.04,5108.15,
2026-03-13 08:24:00,5108.16,5109.29,5108.16,5108.47,
2026-03-13 08:25:00,5108.47,5109.88,5108.37,5108.76,
2026-03-13 08:26:00,5108.76,5108.85,5107.78,5107.78,
2026-03-13 08:27:00,5107.78,5107.8,5106.08,5106.12,
2026-03-13 08:28:00,5106.11,5106.42,5105.75,5105.76,
2026-03-13 08:29:00,5105.76,5106.79,5104.91,5105.75,
2026-03-13 08:30:00,5105.98,5107.5,5104.05,5107.21,
2026-03-13 08:31:00,5107.24,5109.58,5106.34,5108.37,
2026-03-13 08:32:00,5108.37,5110.65,5107.58,5110.64,
2026-03-13 08:33:00,5110.48,5110.99,5109.69,5109.71,
2026-03-13 08:34:00,5109.71,5110.12,5108.24,5108.59,
2026-03-13 08:35:00,5108.59,5108.59,5106.73,5107.42,
2026-03-13 08:36:00,5107.46,5109.37,5106.99,5108.09,
2026-03-13 08:37:00,5108.09,5109.21,5106.24,5106.66,
2026-03-13 08:38:00,5106.66,5107.35,5105.59,5106.11,
2026-03-13 08:39:00,5106.12,5108.09,5106.11,5107.71,
2026-03-13 08:40:00,5107.71,5108.53,5107.0,5107.0,
2026-03-13 08:41:00,5107.04,5109.14,5107.0,5107.19,
2026-03-13 08:42:00,5107.19,5107.19,5104.53,5106.65,
2026-03-13 08:43:00,5106.65,5106.65,5101.73,5102.93,
2026-03-13 08:44:00,5102.82,5103.33,5099.98,5100.62,
2026-03-13 08:45:00,5100.61,5102.39,5098.95,5098.95,
2026-03-13 08:46:00,5098.96,5099.89,5098.43,5099.55,
2026-03-13 08:47:00,5099.56,5101.02,5099.22,5100.95,
2026-03-13 08:48:00,5100.95,5102.7,5100.95,5101.79,
2026-03-13 08:49:00,5101.85,5104.18,5101.8,5103.35,
2026-03-13 08:50:00,5103.35,5105.41,5102.86,5103.25,
2026-03-13 08:51:00,5103.27,5103.83,5101.31,5101.31,
2026-03-13 08:52:00,5101.31,5102.37,5100.81,5101.36,
2026-03-13 08:53:00,5101.36,5101.46,5098.64,5099.03,
2026-03-13 08:54:00,5099.03,5099.91,5098.67,5099.34,
2026-03-13 08:55:00,5099.3,5099.55,5098.43,5098.43,
2026-03-13 08:56:00,5098.57,5099.77,5098.27,5099.74,
2026-03-13 08:57:00,5099.81,5103.43,5098.74,5103.43,
2026-03-13 08:58:00,5103.43,5104.99,5103.13,5104.99,
2026-03-13 08:59:00,5105.3,5105.49,5102.47,5102.73,
2026-03-13 09:00:00,5103.01,5104.44,5102.28,5104.43,
2026-03-13 09:01:00,5104.43,5105.58,5101.43,5102.23,
2026-03-13 09:02:00,5102.23,5103.63,5101.64,5103.5,
2026-03-13 09:03:00,5103.49,5106.95,5103.49,5106.95,
2026-03-13 09:04:00,5106.95,5107.17,5104.23,5106.12,
2026-03-13 09:05:00,5106.12,5107.33,5105.22,5107.33,
2026-03-13 09:06:00,5107.34,5107.34,5105.79,5105.82,
2026-03-13 09:07:00,5105.84,5107.81,5104.47,5107.3,
2026-03-13 09:08:00,5107.3,5107.52,5105.54,5107.16,
2026-03-13 09:09:00,5107.16,5107.16,5105.01,5105.32,
2026-03-13 09:10:00,5105.39,5105.4,5102.99,5103.96,
2026-03-13 09:11:00,5103.98,5105.02,5103.06,5104.88,
2026-03-13 09:12:00,5104.93,5106.06,5104.51,5105.69,
2026-03-13 09:13:00,5105.94,5107.06,5104.48,5105.33,
2026-03-13 09:14:00,5105.33,5105.42,5103.36,5103.53,
2026-03-13 09:15:00,5104.0,5104.05,5101.25,5101.29,
2026-03-13 09:16:00,5101.29,5101.32,5099.78,5100.29,
2026-03-13 09:17:00,5100.33,5100.71,5099.82,5100.04,
2026-03-13 09:18:00,5100.04,5100.05,5098.84,5098.96,
2026-03-13 09:19:00,5098.91,5101.16,5098.7,5099.68,
2026-03-13 09:20:00,5099.86,5100.65,5098.97,5100.07,
2026-03-13 09:21:00,5100.1,5100.18,5096.78,5097.41,
2026-03-13 09:22:00,5097.42,5097.7,5095.78,5096.96,
2026-03-13 09:23:00,5096.96,5098.45,5096.05,5096.05,
2026-03-13 09:24:00,5096.05,5097.5,5094.77,5096.46,
2026-03-13 09:25:00,5096.43,5097.16,5093.2,5093.2,
2026-03-13 09:26:00,5093.14,5094.5,5091.09,5092.78,
2026-03-13 09:27:00,5092.85,5094.65,5092.5,5092.54,
2026-03-13 09:28:00,5092.54,5093.63,5088.96,5090.84,
2026-03-13 09:29:00,5090.89,5095.83,5090.69,5095.74,
2026-03-13 09:30:00,5095.75,5098.24,5095.53,5097.33,
2026-03-13 09:31:00,5097.32,5098.3,5096.58,5096.58,
2026-03-13 09:32:00,5096.59,5096.59,5094.82,5095.27,
2026-03-13 09:33:00,5095.42,5097.95,5093.65,5093.65,
2026-03-13 09:34:00,5093.66,5094.71,5091.8,5092.16,
2026-03-13 09:35:00,5092.2,5097.26,5092.2,5096.37,
2026-03-13 09:36:00,5096.37,5097.04,5093.91,5094.59,
2026-03-13 09:37:00,5094.65,5094.65,5089.47,5089.47,
2026-03-13 09:38:00,5089.47,5092.05,5088.03,5092.01,
2026-03-13 09:39:00,5092.03,5094.58,5091.46,5094.02,
2026-03-13 09:40:00,5093.94,5094.32,5090.92,5091.96,
2026-03-13 09:41:00,5091.95,5093.97,5091.84,5093.11,
2026-03-13 09:42:00,5093.13,5094.66,5092.25,5094.59,
2026-03-13 09:43:00,5094.62,5094.65,5089.58,5089.66,
2026-03-13 09:44:00,5089.68,5091.66,5089.62,5091.62,
2026-03-13 09:45:00,5091.63,5092.37,5090.5,5091.6,
2026-03-13 09:46:00,5091.57,5093.73,5091.43,5092.7,
2026-03-13 09:47:00,5092.37,5094.73,5091.94,5093.11,
2026-03-13 09:48:00,5093.13,5093.13,5090.38,5090.65,
2026-03-13 09:49:00,5090.6,5092.01,5088.73,5091.77,
2026-03-13 09:50:00,5091.81,5092.36,5088.54,5090.0,
2026-03-13 09:51:00,5090.0,5090.54,5086.64,5087.26,
2026-03-13 09:52:00,5087.31,5088.07,5085.99,5086.05,
2026-03-13 09:53:00,5086.06,5088.84,5085.69,5086.64,
2026-03-13 09:54:00,5086.64,5088.54,5086.44,5088.13,
2026-03-13 09:55:00,5088.15,5089.29,5087.35,5087.35,
2026-03-13 09:56:00,5087.33,5089.15,5087.32,5088.48,
2026-03-13 09:57:00,5088.67,5090.45,5087.52,5088.79,
2026-03-13 09:58:00,5088.82,5090.41,5087.23,5087.34,
2026-03-13 09:59:00,5087.34,5088.87,5086.67,5088.38,
2026-03-13 10:00:00,5088.25,5088.64,5083.7,5086.78,
2026-03-13 10:01:00,5086.91,5087.68,5084.1,5084.96,
2026-03-13 10:02:00,5084.96,5088.76,5084.96,5087.15,
2026-03-13 10:03:00,5087.29,5089.26,5087.18,5089.16,
2026-03-13 10:04:00,5089.16,5090.45,5088.19,5089.79,
2026-03-13 10:05:00,5089.78,5091.04,5089.16,5090.61,
2026-03-13 10:06:00,5090.6,5092.47,5089.33,5089.37,
2026-03-13 10:07:00,5089.44,5090.67,5088.54,5089.69,
2026-03-13 10:08:00,5089.7,5092.33,5089.7,5091.91,
2026-03-13 10:09:00,5091.91,5093.3,5090.21,5090.56,
2026-03-13 10:10:00,5090.56,5091.92,5089.74,5090.15,
2026-03-13 10:11:00,5090.15,5091.96,5090.13,5091.48,
2026-03-13 10:12:00,5091.48,5092.63,5091.35,5092.63,
2026-03-13 10:13:00,5092.63,5094.23,5092.0,5092.01,
2026-03-13 10:14:00,5092.02,5092.46,5090.23,5090.24,
2026-03-13 10:15:00,5090.24,5090.35,5085.54,5085.86,
2026-03-13 10:16:00,5085.85,5088.03,5083.39,5084.01,
2026-03-13 10:17:00,5083.91,5084.8,5081.53,5084.37,
2026-03-13 10:18:00,5084.37,5085.13,5078.66,5079.63,
2026-03-13 10:19:00,5079.36,5079.68,5075.16,5078.08,
2026-03-13 10:20:00,5078.08,5078.63,5074.94,5076.86,
2026-03-13 10:21:00,5076.84,5077.31,5073.34,5074.21,
2026-03-13 10:22:00,5074.22,5076.22,5072.38,5073.01,
2026-03-13 10:23:00,5073.0,5074.16,5071.73,5072.85,
2026-03-13 10:24:00,5072.85,5077.49,5072.85,5077.11,
2026-03-13 10:25:00,5077.09,5080.17,5076.24,5080.13,
2026-03-13 10:26:00,5080.13,5081.41,5079.21,5079.72,
2026-03-13 10:27:00,5079.75,5082.48,5079.69,5082.09,
2026-03-13 10:28:00,5082.09,5082.54,5081.16,5082.48,
2026-03-13 10:29:00,5082.48,5085.3,5082.48,5084.84,
2026-03-13 10:30:00,5084.84,5086.24,5084.2,5084.21,
2026-03-13 10:31:00,5084.01,5086.33,5083.81,5086.14,
2026-03-13 10:32:00,5086.14,5087.87,5086.14,5087.4,
2026-03-13 10:33:00,5087.39,5089.04,5087.03,5088.55,
2026-03-13 10:34:00,5088.55,5091.05,5088.55,5090.88,
2026-03-13 10:35:00,5090.88,5091.3,5089.87,5090.83,
2026-03-13 10:36:00,5090.85,5092.4,5090.74,5092.01,
2026-03-13 10:37:00,5092.02,5092.9,5091.01,5091.05,
2026-03-13 10:38:00,5091.04,5091.94,5091.01,5091.52,
2026-03-13 10:39:00,5091.52,5092.05,5088.06,5088.07,
2026-03-13 10:40:00,5088.08,5090.94,5087.39,5090.15,
2026-03-13 10:41:00,5090.15,5091.85,5090.15,5091.83,
2026-03-13 10:42:00,5091.83,5092.71,5090.28,5091.57,
2026-03-13 10:43:00,5091.57,5091.62,5090.18,5090.18,
2026-03-13 10:44:00,5090.18,5090.68,5089.12,5089.25,
2026-03-13 10:45:00,5089.32,5089.77,5088.64,5089.5,
2026-03-13 10:46:00,5089.5,5092.69,5089.07,5092.67,
2026-03-13 10:47:00,5092.68,5092.68,5087.39,5087.44,
2026-03-13 10:48:00,5087.44,5088.32,5085.48,5087.4,
2026-03-13 10:49:00,5087.36,5087.73,5084.35,5085.22,
2026-03-13 10:50:00,5085.28,5086.81,5084.56,5086.78,
2026-03-13 10:51:00,5086.75,5086.75,5085.08,5086.19,
2026-03-13 10:52:00,5086.19,5086.48,5084.64,5084.8,
2026-03-13 10:53:00,5084.81,5086.68,5084.47,5085.97,
2026-03-13 10:54:00,5085.93,5085.98,5083.97,5084.46,
2026-03-13 10:55:00,5084.29,5084.91,5082.88,5083.49,
2026-03-13 10:56:00,5083.48,5085.45,5082.72,5083.51,
2026-03-13 10:57:00,5083.51,5083.57,5082.37,5083.02,
2026-03-13 10:58:00,5083.1,5085.23,5082.99,5084.62,
2026-03-13 10:59:00,5084.6,5085.33,5084.32,5085.26,
2026-03-13 11:00:00,5085.26,5085.27,5080.43,5080.69,
2026-03-13 11:01:00,5080.69,5080.98,5078.09,5078.11,
2026-03-13 11:02:00,5078.64,5079.03,5074.28,5075.08,
2026-03-13 11:03:00,5075.06,5076.36,5069.08,5070.38,
2026-03-13 11:04:00,5070.38,5072.69,5068.36,5068.44,
2026-03-13 11:05:00,5068.35,5070.51,5068.06,5068.37,
2026-03-13 11:06:00,5068.38,5071.91,5066.74,5071.91,
2026-03-13 11:07:00,5071.91,5073.37,5070.66,5073.13,
2026-03-13 11:08:00,5073.12,5075.33,5072.85,5073.46,
2026-03-13 11:09:00,5073.51,5073.53,5071.25,5072.78,
2026-03-13 11:10:00,5072.71,5074.85,5071.31,5071.82,
2026-03-13 11:11:00,5071.92,5076.2,5071.92,5075.81,
2026-03-13 11:12:00,5075.59,5076.06,5073.17,5074.97,
2026-03-13 11:13:00,5074.91,5077.66,5074.41,5077.1,
2026-03-13 11:14:00,5077.09,5078.54,5075.64,5078.47,
2026-03-13 11:15:00,5078.19,5078.98,5077.48,5078.98,
2026-03-13 11:16:00,5078.98,5079.19,5075.74,5076.06,
2026-03-13 11:17:00,5076.05,5077.35,5075.77,5076.84,
2026-03-13 11:18:00,5076.84,5077.16,5074.37,5076.03,
2026-03-13 11:19:00,5076.03,5076.12,5072.27,5073.71,
2026-03-13 11:20:00,5073.69,5074.1,5071.16,5071.56,
2026-03-13 11:21:00,5071.46,5071.46,5064.75,5064.79,
2026-03-13 11:22:00,5064.62,5067.32,5061.79,5066.8,
2026-03-13 11:23:00,5066.8,5069.01,5066.8,5067.84,
2026-03-13 11:24:00,5067.84,5067.84,5064.78,5067.22,
2026-03-13 11:25:00,5067.22,5070.01,5065.79,5068.25,
2026-03-13 11:26:00,5068.27,5071.24,5068.27,5070.55,
2026-03-13 11:27:00,5070.55,5071.21,5068.87,5068.9,
2026-03-13 11:28:00,5068.85,5069.33,5067.91,5069.27,
2026-03-13 11:29:00,5069.26,5071.43,5069.23,5070.87,
2026-03-13 11:30:00,5070.87,5074.61,5070.51,5074.61,
2026-03-13 11:31:00,5074.63,5074.67,5072.66,5073.35,
2026-03-13 11:32:00,5073.34,5076.33,5073.34,5075.78,
2026-03-13 11:33:00,5075.69,5077.45,5074.24,5076.27,
2026-03-13 11:34:00,5076.27,5078.6,5076.04,5077.65,
2026-03-13 11:35:00,5077.72,5079.64,5076.77,5078.72,
2026-03-13 11:36:00,5078.72,5080.51,5077.27,5080.43,
2026-03-13 11:37:00,5080.5,5080.87,5079.11,5080.55,
2026-03-13 11:38:00,5080.54,5082.5,5080.54,5082.46,
2026-03-13 11:39:00,5082.46,5082.92,5080.69,5081.59,
2026-03-13 11:40:00,5081.57,5083.44,5081.04,5083.44,
2026-03-13 11:41:00,5083.45,5084.48,5082.39,5083.36,
2026-03-13 11:42:00,5083.36,5083.36,5078.75,5078.97,
2026-03-13 11:43:00,5078.98,5079.59,5076.75,5077.2,
2026-03-13 11:44:00,5077.18,5078.21,5076.15,5076.18,
2026-03-13 11:45:00,5076.18,5078.37,5075.96,5077.57,
2026-03-13 11:46:00,5077.56,5079.09,5077.01,5077.21,
2026-03-13 11:47:00,5077.19,5077.58,5076.19,5076.19,
2026-03-13 11:48:00,5076.2,5078.59,5076.2,5078.23,
2026-03-13 11:49:00,5078.23,5083.91,5078.22,5083.91,
2026-03-13 11:50:00,5083.91,5086.53,5083.67,5086.13,
2026-03-13 11:51:00,5086.28,5087.13,5084.72,5085.17,
2026-03-13 11:52:00,5085.18,5085.18,5081.95,5084.31,
2026-03-13 11:53:00,5084.34,5084.34,5083.16,5083.65,
2026-03-13 11:54:00,5083.75,5083.75,5082.04,5082.12,
2026-03-13 11:55:00,5082.12,5083.06,5081.9,5082.68,
2026-03-13 11:56:00,5082.68,5085.59,5082.6,5085.48,
2026-03-13 11:57:00,5085.48,5085.94,5084.06,5085.25,
2026-03-13 11:58:00,5085.25,5086.88,5085.04,5086.88,
2026-03-13 11:59:00,5086.85,5088.04,5086.58,5087.69,
2026-03-13 12:00:00,5087.47,5089.69,5085.96,5088.59,
2026-03-13 12:01:00,5088.58,5090.09,5088.03,5089.96,
2026-03-13 12:02:00,5089.95,5092.24,5088.88,5091.85,
2026-03-13 12:03:00,5091.88,5092.08,5090.66,5090.66,
2026-03-13 12:04:00,5090.64,5093.78,5090.64,5093.78,
2026-03-13 12:05:00,5093.8,5097.1,5093.8,5095.87,
2026-03-13 12:06:00,5095.88,5096.92,5092.3,5093.37,
2026-03-13 12:07:00,5093.35,5095.22,5092.05,5094.26,
2026-03-13 12:08:00,5094.25,5094.25,5092.53,5093.02,
2026-03-13 12:09:00,5093.02,5093.46,5092.34,5092.37,
2026-03-13 12:10:00,5092.2,5092.2,5090.6,5090.71,
2026-03-13 12:11:00,5090.63,5092.46,5090.42,5092.43,
2026-03-13 12:12:00,5092.14,5094.28,5092.14,5094.17,
2026-03-13 12:13:00,5094.17,5096.4,5094.15,5094.68,
2026-03-13 12:14:00,5094.68,5095.1,5092.08,5092.43,
2026-03-13 12:15:00,5092.43,5093.14,5090.27,5090.33,
2026-03-13 12:16:00,5090.33,5090.87,5088.23,5089.04,
2026-03-13 12:17:00,5089.03,5089.67,5088.05,5089.67,
2026-03-13 12:18:00,5089.67,5089.98,5086.54,5087.53,
2026-03-13 12:19:00,5087.52,5089.61,5086.64,5089.61,
2026-03-13 12:20:00,5089.61,5089.61,5088.27,5089.16,
2026-03-13 12:21:00,5089.23,5089.93,5088.41,5088.75,
2026-03-13 12:22:00,5088.75,5088.75,5087.48,5088.22,
2026-03-13 12:23:00,5088.22,5088.37,5086.42,5086.49,
2026-03-13 12:24:00,5086.49,5086.65,5084.15,5085.34,
2026-03-13 12:25:00,5085.34,5087.07,5085.34,5086.56,
2026-03-13 12:26:00,5086.55,5087.69,5086.46,5087.44,
2026-03-13 12:27:00,5087.44,5089.06,5086.14,5088.71,
2026-03-13 12:28:00,5088.71,5089.2,5086.58,5088.32,
2026-03-13 12:29:00,5088.33,5092.36,5088.11,5091.92,
2026-03-13 12:30:00,5091.92,5092.81,5091.6,5092.21,
2026-03-13 12:31:00,5092.2,5092.4,5091.39,5092.27,
2026-03-13 12:32:00,5092.27,5092.66,5088.83,5089.02,
2026-03-13 12:33:00,5089.0,5089.61,5089.0,5089.11,
2026-03-13 12:34:00,5089.12,5090.62,5089.12,5089.72,
2026-03-13 12:35:00,5089.72,5090.49,5088.24,5089.2,
2026-03-13 12:36:00,5089.2,5089.4,5087.92,5087.92,
2026-03-13 12:37:00,5087.92,5088.51,5087.07,5087.78,
2026-03-13 12:38:00,5087.78,5089.75,5087.53,5089.74,
2026-03-13 12:39:00,5090.03,5090.03,5088.53,5088.57,
2026-03-13 12:40:00,5089.04,5089.09,5087.01,5087.17,
2026-03-13 12:41:00,5087.07,5087.33,5084.55,5084.59,
2026-03-13 12:42:00,5084.58,5085.31,5083.3,5085.06,
2026-03-13 12:43:00,5085.06,5085.73,5083.89,5085.22,
2026-03-13 12:44:00,5085.22,5085.61,5084.46,5085.48,
2026-03-13 12:45:00,5085.49,5086.8,5085.1,5086.27,
2026-03-13 12:46:00,5086.25,5088.19,5086.14,5088.11,
2026-03-13 12:47:00,5087.92,5088.78,5087.4,5087.42,
2026-03-13 12:48:00,5087.42,5089.19,5087.35,5088.49,
2026-03-13 12:49:00,5088.49,5089.47,5087.75,5089.05,
2026-03-13 12:50:00,5089.05,5089.85,5088.84,5089.19,
2026-03-13 12:51:00,5089.19,5093.15,5089.19,5093.09,
2026-03-13 12:52:00,5093.17,5094.24,5092.84,5092.84,
2026-03-13 12:53:00,5092.84,5094.05,5090.91,5091.14,
2026-03-13 12:54:00,5091.14,5091.59,5090.08,5090.12,
2026-03-13 12:55:00,5090.12,5090.37,5089.69,5090.04,
2026-03-13 12:56:00,5090.03,5092.93,5090.03,5092.8,
2026-03-13 12:57:00,5092.81,5093.43,5091.59,5091.92,
2026-03-13 12:58:00,5091.92,5092.04,5090.12,5090.23,
2026-03-13 12:59:00,5090.22,5090.22,5089.46,5089.67,
2026-03-13 13:00:00,5089.6,5089.8,5087.85,5087.85,
2026-03-13 13:01:00,5087.85,5087.86,5085.94,5086.3,
2026-03-13 13:02:00,5086.3,5088.42,5086.28,5088.42,
2026-03-13 13:03:00,5088.34,5089.22,5087.63,5087.66,
2026-03-13 13:04:00,5087.66,5088.32,5086.87,5088.31,
2026-03-13 13:05:00,5088.31,5091.48,5088.31,5090.25,
2026-03-13 13:06:00,5090.33,5090.41,5089.39,5090.01,
2026-03-13 13:07:00,5090.2,5090.7,5088.56,5088.58,
2026-03-13 13:08:00,5088.59,5090.01,5088.08,5089.56,
2026-03-13 13:09:00,5089.58,5089.65,5087.15,5089.03,
2026-03-13 13:10:00,5089.03,5089.71,5088.88,5089.59,
2026-03-13 13:11:00,5089.59,5090.36,5087.12,5088.48,
2026-03-13 13:12:00,5088.54,5090.71,5088.26,5089.85,
2026-03-13 13:13:00,5089.85,5092.67,5089.85,5092.56,
2026-03-13 13:14:00,5092.56,5093.65,5091.77,5093.55,
2026-03-13 13:15:00,5093.55,5094.9,5093.38,5094.79,
2026-03-13 13:16:00,5094.79,5096.62,5094.27,5096.19,
2026-03-13 13:17:00,5096.16,5096.88,5096.05,5096.3,
2026-03-13 13:18:00,5096.3,5096.4,5093.53,5093.87,
2026-03-13 13:19:00,5093.87,5093.93,5091.8,5092.48,
2026-03-13 13:20:00,5092.49,5093.89,5092.04,5092.04,
2026-03-13 13:21:00,5092.02,5092.31,5090.78,5091.3,
2026-03-13 13:22:00,5091.36,5092.97,5090.69,5092.97,
2026-03-13 13:23:00,5092.93,5093.57,5091.76,5092.02,
2026-03-13 13:24:00,5092.02,5092.72,5091.24,5092.14,
2026-03-13 13:25:00,5092.12,5093.04,5091.6,5092.02,
2026-03-13 13:26:00,5092.02,5092.59,5091.58,5091.86,
2026-03-13 13:27:00,5091.83,5093.03,5091.83,5092.61,
2026-03-13 13:28:00,5092.54,5093.1,5092.01,5092.21,
2026-03-13 13:29:00,5092.21,5093.01,5088.86,5089.36,
2026-03-13 13:30:00,5089.32,5089.48,5085.37,5087.05,
2026-03-13 13:31:00,5087.28,5087.44,5085.63,5086.48,
2026-03-13 13:32:00,5086.7,5086.7,5085.08,5085.42,
2026-03-13 13:33:00,5084.55,5086.71,5080.0,5082.58,
2026-03-13 13:34:00,5082.55,5083.14,5080.65,5082.58,
2026-03-13 13:35:00,5082.58,5083.9,5082.11,5083.8,
2026-03-13 13:36:00,5083.8,5084.96,5083.11,5083.81,
2026-03-13 13:37:00,5083.81,5085.47,5083.52,5085.47,
2026-03-13 13:38:00,5085.47,5086.35,5085.34,5086.34,
2026-03-13 13:39:00,5086.39,5087.58,5085.0,5087.58,
2026-03-13 13:40:00,5087.78,5088.84,5087.78,5088.22,
2026-03-13 13:41:00,5088.22,5088.98,5088.12,5088.63,
2026-03-13 13:42:00,5088.63,5088.65,5087.02,5087.8,
2026-03-13 13:43:00,5087.8,5087.81,5087.13,5087.21,
2026-03-13 13:44:00,5087.21,5087.75,5086.64,5087.57,
2026-03-13 13:45:00,5087.6,5087.81,5085.37,5085.63,
2026-03-13 13:46:00,5085.63,5086.45,5084.61,5085.04,
2026-03-13 13:47:00,5085.04,5090.85,5085.04,5090.85,
2026-03-13 13:48:00,5090.69,5092.93,5090.58,5092.24,
2026-03-13 13:49:00,5092.41,5094.63,5092.13,5094.63,
2026-03-13 13:50:00,5094.62,5097.38,5094.58,5096.32,
2026-03-13 13:51:00,5096.24,5096.74,5095.5,5096.49,
2026-03-13 13:52:00,5096.56,5097.22,5094.61,5097.22,
2026-03-13 13:53:00,5096.71,5098.28,5096.24,5097.12,
2026-03-13 13:54:00,5097.1,5097.21,5096.29,5096.82,
2026-03-13 13:55:00,5096.82,5096.91,5094.75,5094.99,
2026-03-13 13:56:00,5094.99,5096.88,5093.48,5096.45,
2026-03-13 13:57:00,5096.43,5097.51,5096.13,5096.82,
2026-03-13 13:58:00,5096.82,5096.83,5094.94,5094.99,
2026-03-13 13:59:00,5095.01,5095.6,5094.61,5094.87,
2026-03-13 14:00:00,5094.87,5096.58,5094.08,5096.58,
2026-03-13 14:01:00,5096.59,5097.65,5095.7,5097.02,
2026-03-13 14:02:00,5097.02,5097.5,5093.73,5093.91,
2026-03-13 14:03:00,5093.91,5094.5,5091.46,5093.47,
2026-03-13 14:04:00,5093.47,5095.08,5092.41,5095.02,
2026-03-13 14:05:00,5095.02,5095.44,5093.59,5095.44,
2026-03-13 14:06:00,5095.44,5095.55,5094.28,5094.7,
2026-03-13 14:07:00,5094.81,5095.29,5089.47,5090.71,
2026-03-13 14:08:00,5090.68,5090.68,5088.29,5088.69,
2026-03-13 14:09:00,5088.67,5089.51,5087.83,5089.51,
2026-03-13 14:10:00,5089.42,5089.42,5086.55,5086.86,
2026-03-13 14:11:00,5086.86,5089.16,5086.41,5086.47,
2026-03-13 14:12:00,5086.47,5089.27,5086.35,5089.01,
2026-03-13 14:13:00,5089.0,5090.7,5089.0,5089.87,
2026-03-13 14:14:00,5089.95,5091.3,5089.88,5090.73,
2026-03-13 14:15:00,5090.56,5090.89,5089.06,5089.72,
2026-03-13 14:16:00,5089.79,5091.32,5089.65,5091.17,
2026-03-13 14:17:00,5091.14,5093.58,5090.91,5093.41,
2026-03-13 14:18:00,5093.41,5096.21,5092.36,5095.97,
2026-03-13 14:19:00,5096.01,5096.2,5094.72,5094.74,
2026-03-13 14:20:00,5094.74,5095.07,5093.76,5094.02,
2026-03-13 14:21:00,5094.02,5094.46,5092.79,5093.68,
2026-03-13 14:22:00,5093.66,5094.03,5092.89,5093.59,
2026-03-13 14:23:00,5093.59,5094.15,5093.06,5094.11,
2026-03-13 14:24:00,5093.87,5094.9,5093.87,5094.76,
2026-03-13 14:25:00,5094.77,5095.51,5094.52,5095.02,
2026-03-13 14:26:00,5095.02,5097.12,5095.02,5095.62,
2026-03-13 14:27:00,5095.62,5096.64,5094.8,5096.09,
2026-03-13 14:28:00,5096.1,5096.25,5095.04,5095.77,
2026-03-13 14:29:00,5095.77,5095.93,5093.77,5095.45,
2026-03-13 14:30:00,5095.45,5095.57,5092.52,5092.52,
2026-03-13 14:31:00,5092.52,5094.15,5092.08,5093.93,
2026-03-13 14:32:00,5093.93,5094.29,5092.99,5094.29,
2026-03-13 14:33:00,5094.25,5094.63,5093.3,5093.36,
2026-03-13 14:34:00,5093.36,5094.58,5093.13,5093.77,
2026-03-13 14:35:00,5093.77,5095.41,5093.67,5094.65,
2026-03-13 14:36:00,5094.65,5094.67,5092.8,5092.82,
2026-03-13 14:37:00,5092.82,5094.61,5092.39,5093.84,
2026-03-13 14:38:00,5093.84,5094.58,5093.58,5093.95,
2026-03-13 14:39:00,5093.91,5095.81,5092.34,5094.88,
2026-03-13 14:40:00,5094.88,5095.33,5093.42,5095.31,
2026-03-13 14:41:00,5095.29,5096.75,5094.47,5094.99,
2026-03-13 14:42:00,5094.99,5094.99,5094.1,5094.2,
2026-03-13 14:43:00,5094.2,5094.24,5093.31,5093.72,
2026-03-13 14:44:00,5093.71,5095.36,5093.37,5094.8,
2026-03-13 14:45:00,5094.83,5097.73,5094.83,5096.5,
2026-03-13 14:46:00,5096.5,5097.74,5095.41,5095.43,
2026-03-13 14:47:00,5095.43,5095.43,5092.27,5093.96,
2026-03-13 14:48:00,5093.21,5094.09,5092.43,5093.81,
2026-03-13 14:49:00,5093.81,5096.6,5093.81,5094.26,
2026-03-13 14:50:00,5094.25,5094.87,5093.7,5094.38,
2026-03-13 14:51:00,5094.38,5096.41,5093.75,5095.75,
2026-03-13 14:52:00,5095.74,5096.29,5094.41,5094.41,
2026-03-13 14:53:00,5094.41,5095.36,5094.22,5094.32,
2026-03-13 14:54:00,5094.32,5095.52,5094.19,5095.2,
2026-03-13 14:55:00,5095.2,5097.16,5095.16,5096.19,
2026-03-13 14:56:00,5096.33,5098.24,5096.3,5098.16,
2026-03-13 14:57:00,5097.91,5103.37,5097.5,5103.29,
2026-03-13 14:58:00,5103.32,5106.45,5102.42,5106.45,
2026-03-13 14:59:00,5106.58,5107.74,5105.85,5107.74,
